Date,btc_closing_price,btc_volume,eth_closing_price,eth_volume,usdt_closing_price,usdt_volume,xrp_closing_price,xrp_volume,bnb_closing_price,bnb_volume,sol_closing_price,sol_volume,usdc_closing_price,usdc_volume,doge_closing_price,doge_volume,ada_closing_price,ada_volume,trx_closing_price,trx_volume
13/11/2018,6359.490234,4503800000.0,206.826004,1610260000.0,0.985117972,2679670000.0,0.510111988,521675000.0,9.248410225,17068400.0,,,1.012820005,6483310.0,0.002945,7309800.0,0.073602997,20329300.0,0.021999,60343200.0
14/11/2018,5738.350098,7398940000.0,181.3970032,2595330000.0,0.966643989,4749050000.0,0.474372,980604000.0,8.407010078,19518100.0,,,1.023069978,24013300.0,0.002695,15358000.0,0.064824,54964400.0,0.01936,92991300.0
15/11/2018,5648.029785,7032140000.0,180.8059998,2638410000.0,0.982021987,4956910000.0,0.48170799,965997000.0,8.184860229,19131700.0,,,1.018309951,18776600.0,0.0028,22776600.0,0.063542999,60267800.0,0.019076001,86974800.0
16/11/2018,5575.549805,5279320000.0,175.177002,2015330000.0,0.987026989,3454560000.0,0.471608996,593572000.0,7.88448,18869500.0,,,1.03026998,9247040.0,0.002746,24758900.0,0.061151002,27544700.0,0.018896,66279000.0
17/11/2018,5554.330078,4303150000.0,174.0010071,1832800000.0,0.98586899,2909490000.0,0.491654009,607453000.0,7.718200207,16973900.0,,,1.009119987,5537380.0,0.002595,18533300.0,0.060674999,17926300.0,0.018809,58196600.0
18/11/2018,5623.540039,4159680000.0,177.0670013,1810920000.0,0.992533028,3037000000.0,0.510473013,884280000.0,7.999760151,13784000.0,,,1.01188004,5735460.0,0.002643,11556400.0,0.061916001,16669400.0,0.018849,82353500.0
19/11/2018,4871.490234,7039560000.0,149.1750031,2745160000.0,0.982729971,5189080000.0,0.478166014,1297340000.0,6.632090092,21567100.0,,,1.020190001,27873100.0,0.002418,16481100.0,0.052581999,53737000.0,0.015803,103267000.0
20/11/2018,4451.870117,8428290000.0,130.3390045,3134410000.0,0.968798995,5908970000.0,0.434726,1538310000.0,5.760210037,25989200.0,,,1.019950032,43293600.0,0.002254,20588800.0,0.044776998,65556800.0,0.013839,131001000.0
21/11/2018,4602.169922,6120120000.0,136.701004,2685930000.0,0.987504005,4348950000.0,0.447650999,858303000.0,6.19904995,14208800.0,,,1.014410019,20164000.0,0.002448,28366700.0,0.04778,33938000.0,0.014726,101730000.0
22/11/2018,4365.939941,4569370000.0,126.7060013,1792150000.0,0.998188019,3287830000.0,0.426079988,480044000.0,5.755549908,9885300.0,,,1.01947999,11556600.0,0.002412,13264200.0,0.044255,18689900.0,0.013876,58052500.0
23/11/2018,4347.109863,4871490000.0,123.2959976,1998010000.0,0.982569993,3775250000.0,0.407427996,774083000.0,5.55742979,9943370.0,,,1.020609975,17717500.0,0.002361,11322000.0,0.043412,24258500.0,0.01367,61201000.0
24/11/2018,3880.76001,4679500000.0,113.4940033,1800960000.0,0.980224013,3549490000.0,0.375335991,626279000.0,5.115280151,11938900.0,,,1.022959948,19409700.0,0.002224,11318100.0,0.038458001,25740400.0,0.012548,68651200.0
25/11/2018,4009.969971,6825640000.0,116.4499969,2466750000.0,0.980969012,5223930000.0,0.374550998,1296590000.0,5.180580139,12236300.0,,,1.025959969,23476200.0,0.00222,11793900.0,0.037725002,40704000.0,0.012373,79478000.0
26/11/2018,3779.129883,6476900000.0,108.3349991,2139490000.0,0.977243006,4696030000.0,0.355450988,1032000000.0,4.926449776,10132300.0,,,1.037410021,29734800.0,0.002099,11991200.0,0.035806,31641100.0,0.011661,71673900.0
27/11/2018,3820.719971,5998720000.0,110.0100021,2320010000.0,0.984260023,4071230000.0,0.360163003,600169000.0,4.913050175,9050190.0,,,1.012099981,13622700.0,0.002087,11737900.0,0.036460999,17966300.0,0.011855,55086700.0
28/11/2018,4257.419922,7280280000.0,122.4380035,2673470000.0,0.998622,4765620000.0,0.390556991,774818000.0,5.336959839,15392800.0,,,1.011639953,23327400.0,0.002246,14675800.0,0.042020999,47624500.0,0.014649,144929000.0
29/11/2018,4278.84668,6503347767.0,117.5426483,2196099151.0,0.997376978,4348557871.0,0.37956199,629900577.0,5.346632957,13027940.0,,,1.014597058,18025473.0,0.002241,12848617.0,0.041866001,39544072.0,0.015695,179257157.0
30/11/2018,4017.268555,6048016717.0,113.1714172,2020748396.0,0.991823018,4065662222.0,0.36245501,512041152.0,5.078571796,10699024.0,,,1.010396957,14143221.0,0.002165,11289729.0,0.038915999,28861639.0,0.01439,109408268.0
01/12/2018,4214.671875,5375314093.0,118.6355591,2131475768.0,1.001052022,3306556081.0,0.372905999,397266566.0,5.288722992,12291155.0,,,1.00819695,14198649.0,0.00225,9596327.0,0.041467998,19314340.0,0.015184,87112118.0
02/12/2018,4139.87793,5262697895.0,116.3889008,1856199149.0,0.998372018,3221855294.0,0.367626995,335732170.0,5.250417233,11848313.0,,,1.01277101,10761895.0,0.002246,9346514.0,0.041671999,23206023.0,0.014935,62667776.0
03/12/2018,3894.130859,5089570994.0,108.9250183,1772756193.0,0.996594012,3069963646.0,0.348753989,392651603.0,5.109251022,12193045.0,,,1.009749055,12188098.0,0.002371,12481724.0,0.038671002,21282053.0,0.013868,73121095.0
04/12/2018,3956.893799,5028069239.0,110.2141876,1748116495.0,1.000030994,3048831081.0,0.352230996,445334425.0,5.880791187,39059359.0,,,1.012794971,12556999.0,0.002196,17851389.0,0.037698999,23563420.0,0.014412,77358762.0
05/12/2018,3753.994873,5302481574.0,102.4755554,1990157607.0,0.992965996,3119796461.0,0.338241994,400526135.0,5.984278202,61589926.0,,,1.013633013,14257800.0,0.00218,20634689.0,0.034251001,26250706.0,0.013952,69577290.0
06/12/2018,3521.101807,5878333109.0,91.76105499,2310716932.0,0.998296022,3702066873.0,0.310936004,517551018.0,4.951686859,38404207.0,,,1.018265963,21637768.0,0.002097,24766152.0,0.030797999,27195357.0,0.012817,82841981.0
07/12/2018,3419.937256,6835615448.0,93.29456329,2554304530.0,1.001430988,4636871756.0,0.301997006,667331347.0,4.528649807,24895395.0,,,1.011307955,29947363.0,0.002104,27761895.0,0.029864,31750703.0,0.013225,97661557.0
08/12/2018,3476.114746,5305024497.0,92.15963745,1855759401.0,1.019974947,3700874976.0,0.307269007,463529471.0,4.700417995,16534323.0,,,1.022182941,17724714.0,0.00212,18741868.0,0.030678,19987029.0,0.013467,69080665.0
09/12/2018,3614.234375,4947372847.0,95.14205933,1875567180.0,1.015501976,3210392369.0,0.313369989,430122747.0,4.859104156,17862646.0,,,1.018252969,14831259.0,0.002102,16961970.0,0.031693,16588924.0,0.013625,58390962.0
10/12/2018,3502.656006,5020968740.0,91.68565369,1756437577.0,1.016603947,3208473004.0,0.303766012,386627711.0,4.712263107,13851408.0,,,1.024693012,12987868.0,0.0021,15898038.0,0.030203,12553718.0,0.013317,58353052.0
11/12/2018,3424.588135,4696765188.0,88.94530487,1707497898.0,1.009793997,3002221768.0,0.301344991,394872461.0,4.940698147,19625570.0,,,1.020336032,12104531.0,0.002088,16096640.0,0.029550999,10444631.0,0.013291,67716703.0
12/12/2018,3486.950195,4139364829.0,90.59329987,1533050103.0,1.009755969,2623601152.0,0.307323009,370325300.0,5.023137093,17783397.0,,,1.022770047,10392693.0,0.002111,18564007.0,0.030609,11071814.0,0.013353,65379207.0
13/12/2018,3313.677246,4343372456.0,86.53931427,1754475622.0,1.003378034,2657124589.0,0.300026,303413883.0,4.650703907,14503435.0,,,1.01591301,8569160.0,0.002065,17660417.0,0.02919,11234575.0,0.013058,84620147.0
14/12/2018,3242.484863,4372763663.0,84.3082962,1651491877.0,1.002197027,2751719689.0,0.288789988,320266797.0,4.533357143,13544913.0,,,1.017292023,11571584.0,0.00207,16163454.0,0.028357999,9205271.0,0.012775,57158874.0
15/12/2018,3236.761719,3551763561.0,84.44081116,1496176898.0,1.004989028,2191631708.0,0.285883009,277696890.0,4.563012123,12572161.0,,,0.997940004,8595919.0,0.002113,13579048.0,0.028274,8387951.0,0.012784,40979880.0
16/12/2018,3252.839111,3744248994.0,85.26210022,1565817037.0,1.006335974,2322330505.0,0.287928998,316135928.0,4.64525795,14565932.0,,,1.011960983,9383751.0,0.002125,16084725.0,0.029103,10366601.0,0.013022,50617473.0
17/12/2018,3545.864746,5409247918.0,95.13382721,2101453024.0,1.009940982,3775394830.0,0.328453004,639336585.0,5.110016823,17799305.0,,,1.014232993,18392475.0,0.002533,38633067.0,0.032823998,37555983.0,0.014221,76507902.0
18/12/2018,3696.059082,5911325473.0,101.1124573,2277514076.0,1.012868047,4567397832.0,0.350161999,753758217.0,5.600269794,26195539.0,,,1.009853959,24572396.0,0.002684,39838880.0,0.034735002,78783798.0,0.014831,85124713.0
19/12/2018,3745.950684,6810689119.0,101.2685776,2456482115.0,1.022361994,5315586579.0,0.35195601,1041279272.0,5.491900921,25173916.0,,,1.019230008,46352135.0,0.00272,29874095.0,0.034545001,43168563.0,0.015665,154903029.0
20/12/2018,4134.441406,8927129279.0,116.2168732,3063842618.0,1.019417048,6967777735.0,0.378199011,1006287680.0,5.792256832,27976597.0,,,1.015118957,58976758.0,0.002731,23713034.0,0.039400999,43040801.0,0.017385,153780391.0
21/12/2018,3896.543701,7206015706.0,109.4962311,2632539990.0,1.015506029,5957952408.0,0.358570009,724747471.0,5.567143917,24440098.0,,,1.015426993,46603504.0,0.002545,22399777.0,0.040796001,93581789.0,0.020021001,297256276.0
22/12/2018,4014.182617,5605823233.0,116.7594986,2338772939.0,1.020805955,4244056323.0,0.362307996,487175830.0,5.930578232,28188479.0,,,1.010668039,26222950.0,0.002502,18456616.0,0.042009,31227246.0,0.020966001,205134523.0
23/12/2018,3998.980225,6151275490.0,130.7652588,3579715061.0,1.015954971,5243877298.0,0.371270001,634162707.0,6.059008121,29722800.0,,,1.010718942,23629168.0,0.002542,20041491.0,0.044229999,40656190.0,0.020911001,137162934.0
24/12/2018,4078.599121,7240968501.0,140.2380066,4370343387.0,1.015776992,6912098933.0,0.406798989,1688430313.0,6.144924164,30471526.0,,,1.01157105,43621601.0,0.00254,24536966.0,0.045715999,57936798.0,0.02107,189212251.0
25/12/2018,3815.490723,6158207293.0,129.8443451,3298280609.0,1.019050002,5493940637.0,0.380872011,955306080.0,5.547574997,19913983.0,,,1.011736989,27610569.0,0.002404,19340547.0,0.041510999,38493644.0,0.020008,134753602.0
26/12/2018,3857.297607,5326547918.0,131.8656311,2720469126.0,1.019549966,4461185016.0,0.378693014,690588635.0,5.713105202,19526927.0,,,1.013623953,19786403.0,0.002474,17477619.0,0.041198,27218409.0,0.020447001,126978263.0
27/12/2018,3654.833496,5130222366.0,116.5759125,2612804378.0,1.024173975,3977540744.0,0.341161996,575821047.0,5.27545023,16073455.0,,,1.017480016,23019282.0,0.002364,19224932.0,0.036943998,22969395.0,0.018487999,101383039.0
28/12/2018,3923.918701,5631554348.0,137.6470184,3130201009.0,1.023159981,4639997631.0,0.376852006,765420103.0,6.011827946,23929897.0,,,1.011209965,28974098.0,0.002434,19439895.0,0.041862,26948333.0,0.020868,125947733.0
29/12/2018,3820.408691,4991655917.0,138.0183411,3169029972.0,1.031473041,4372940348.0,0.367251992,617892297.0,5.832339764,20325768.0,,,1.021664977,22783697.0,0.002403,16985015.0,0.041508,30992034.0,0.020004001,97614433.0
30/12/2018,3865.952637,4770578575.0,139.8594513,2660086834.0,1.019086003,3762583033.0,0.369581014,486955034.0,5.99571085,21109984.0,,,1.01316905,18537225.0,0.002367,16846019.0,0.043280002,27767174.0,0.019947,71517430.0
31/12/2018,3742.700439,4661840806.0,133.3682556,2358360234.0,1.013721943,3447513904.0,0.352705985,501793515.0,6.164731979,38216014.0,,,1.016564965,20975704.0,0.002346,18724788.0,0.041063,19280457.0,0.018826,65808388.0
01/01/2019,3843.52002,4324200990.0,140.8194122,2258709868.0,1.018334985,3139234963.0,0.364771008,449347622.0,6.075273037,23891162.0,,,1.013301015,17007853.0,0.002392,17364744.0,0.042546999,14962902.0,0.019561,72033016.0
02/01/2019,3943.409424,5244856836.0,155.0476837,3328240369.0,1.02401197,4442755398.0,0.375243008,543216669.0,6.188612938,30308610.0,,,1.018172979,18125812.0,0.002407,18015392.0,0.045258,24151526.0,0.020222001,94380030.0
03/01/2019,3836.741211,4530215219.0,149.1350098,2676164880.0,1.019472957,3487202823.0,0.360224009,438873803.0,5.903534889,22821639.0,,,1.013576984,15279811.0,0.00236,17619234.0,0.042682,21126963.0,0.020088,110250991.0
04/01/2019,3857.717529,4847965467.0,154.5819397,3126192535.0,1.017199993,3895786727.0,0.356747001,450633876.0,6.065137863,29311136.0,,,1.008159995,17203036.0,0.002315,19530100.0,0.043811999,16024029.0,0.021492001,157943636.0
05/01/2019,3845.19458,5137609824.0,155.6385956,3338211928.0,1.018489003,3993806914.0,0.355275005,452090239.0,6.065543175,30340637.0,,,1.011010051,15428171.0,0.002319,17148586.0,0.044700999,25100965.0,0.022294,213153344.0
06/01/2019,4076.632568,5597027440.0,157.7462006,3231294371.0,1.023578048,4224650070.0,0.368395001,492558794.0,6.395978928,41574183.0,,,1.010107994,18503989.0,0.002328,18175111.0,0.049261,51366407.0,0.023004999,151845152.0
07/01/2019,4025.248291,5228625637.0,151.6992188,2712108388.0,1.013986945,3761972510.0,0.364347011,499028522.0,6.291410923,37914513.0,,,1.005357981,18697630.0,0.002285,15899004.0,0.047995999,45688431.0,0.023600999,150320431.0
08/01/2019,4030.8479,5306593305.0,150.3596344,2459808140.0,1.019350052,3843200052.0,0.36531499,499493490.0,6.640054226,65660517.0,,,1.007918,23189996.0,0.002276,20994417.0,0.048525002,34626383.0,0.026335999,320028399.0
09/01/2019,4035.296387,5115905225.0,150.8031158,2369241197.0,1.016829967,3694148978.0,0.370889992,455908708.0,6.641550064,74676974.0,,,1.002264023,23000567.0,0.002266,17010797.0,0.052168999,55364234.0,0.028418001,313368064.0
10/01/2019,3678.924561,6874143796.0,128.6251831,3397734456.0,1.023460031,5844376311.0,0.332652003,839535352.0,5.915918827,75844882.0,,,1.013103962,51534670.0,0.002132,21174109.0,0.044528998,91162431.0,0.025846999,972801039.0
11/01/2019,3687.365479,5538712865.0,127.5483246,2667585234.0,1.023316026,4194066259.0,0.332904011,501054509.0,6.075342178,50239804.0,,,1.014734983,25279715.0,0.002129,17187243.0,0.044147,35963011.0,0.025127999,377913706.0
12/01/2019,3661.301025,4778170883.0,125.9665298,2212109224.0,1.020881057,3258438567.0,0.328799993,376386863.0,5.976964951,32654874.0,,,1.010691047,12617410.0,0.002148,14167258.0,0.043703999,18224445.0,0.023499999,228910149.0
13/01/2019,3552.953125,4681302466.0,116.8978043,2268263944.0,1.020091057,3380321686.0,0.317862988,452358902.0,5.568757057,26590183.0,,,1.011108994,16808894.0,0.002094,18059306.0,0.040240999,21758341.0,0.021290001,170493613.0
14/01/2019,3706.052246,5651384490.0,129.0687256,2798085735.0,1.020856023,4072427029.0,0.333766013,545540174.0,6.159282207,43109288.0,,,1.007591963,25825886.0,0.002183,18534843.0,0.044059001,30269131.0,0.025671,447035751.0
15/01/2019,3630.675293,5537192302.0,122.0327148,2735449164.0,1.020558,3956962447.0,0.327179015,429283720.0,5.919047832,25427436.0,,,1.012068987,26459207.0,0.002111,15986348.0,0.04281,24504027.0,0.024558,269270597.0
16/01/2019,3655.006836,5394457145.0,123.5470657,2746469340.0,1.018522024,3933540777.0,0.329701006,438731638.0,6.186014175,35059223.0,,,1.012362957,25957206.0,0.002138,13656181.0,0.044776998,35481507.0,0.025180001,172007503.0
17/01/2019,3678.563965,5464420383.0,123.7419205,2594091285.0,1.017495036,4146824182.0,0.329353005,433446502.0,6.417831898,36306127.0,,,1.03035295,41708422.0,0.002094,13882217.0,0.045318,38222964.0,0.025320999,193853594.0
18/01/2019,3657.839355,5002961727.0,121.0102615,2305389800.0,1.017251015,3661299223.0,0.324277014,376280714.0,6.56303978,43105423.0,,,1.013115048,18899249.0,0.002106,12471672.0,0.044316001,18937100.0,0.024800999,138895643.0
19/01/2019,3728.568359,5955691380.0,124.5190201,3048261797.0,1.016782045,3961648844.0,0.331001014,420070097.0,6.635448933,46981638.0,,,1.011410952,15830400.0,0.002153,16088820.0,0.04575,23657402.0,0.024568001,149301842.0
20/01/2019,3601.013672,5582489560.0,119.4748306,2964108269.0,1.017145991,4389435191.0,0.321177006,407205881.0,6.493868828,49479090.0,,,1.016669035,14934092.0,0.002119,16178008.0,0.043476999,26755022.0,0.023870001,130983395.0
21/01/2019,3576.032471,5004347059.0,117.1578522,2421720343.0,1.013375998,3497758658.0,0.320789993,363940431.0,6.553024769,36321046.0,,,1.012547016,12277261.0,0.002101,17205921.0,0.042936999,16583935.0,0.02561,230873327.0
22/01/2019,3604.577148,5313623556.0,118.747551,2552507405.0,1.009035945,3879616222.0,0.319490999,434125854.0,6.523199081,31986617.0,,,1.008540988,18848807.0,0.002057,18971837.0,0.043577999,22963399.0,0.026385,247836124.0
23/01/2019,3585.123047,5433755649.0,117.4526062,2556952198.0,1.008296967,3663985821.0,0.316491991,375671478.0,6.541401863,33083575.0,,,1.008734941,14686835.0,0.002043,15672115.0,0.0429,15241102.0,0.026557,263548455.0
24/01/2019,3600.865479,5262869046.0,117.3628845,2520843420.0,1.008540034,3581348682.0,0.317597985,344960253.0,6.505792141,26614401.0,,,1.010270953,19309437.0,0.002039,15825805.0,0.043026999,12440167.0,0.026908999,171347507.0
25/01/2019,3599.765869,5265847539.0,116.3783417,2606881898.0,1.010522008,3634209137.0,0.317164987,360076505.0,6.737325191,43731936.0,,,1.012050033,16078526.0,0.002118,15953121.0,0.042691,12663796.0,0.026767001,207081806.0
26/01/2019,3602.460449,5098183235.0,116.488739,2412181169.0,1.009263992,3445405585.0,0.314235002,346413648.0,7.006565094,48498979.0,,,1.012475967,12311593.0,0.002083,15588079.0,0.042649001,13550564.0,0.028658999,287822262.0
27/01/2019,3583.96582,5570752966.0,113.4052887,2775888287.0,1.008716941,3932642453.0,0.309439003,362599965.0,7.088199139,52872347.0,,,1.013942003,17334193.0,0.002027,16233338.0,0.041168001,20835107.0,0.029282,395857213.0
28/01/2019,3470.450439,6908930483.0,106.5899734,3366895505.0,1.008829951,4951907623.0,0.294862986,584796818.0,6.206182003,82427200.0,,,1.011801958,34421448.0,0.001944,16265136.0,0.038772002,30041137.0,0.026888,470040284.0
29/01/2019,3448.116943,5897159493.0,105.5982132,2900418606.0,1.009438038,4206195777.0,0.289557993,454631055.0,6.181670189,49291811.0,,,1.014050007,26620698.0,0.001927,14809844.0,0.038251001,19526240.0,0.027341001,284671372.0
30/01/2019,3486.181641,5955112627.0,108.9075394,2874370355.0,1.007187963,4249354160.0,0.320461005,753787392.0,6.174529076,41310644.0,,,1.013232946,28233801.0,0.001961,11813018.0,0.039655998,26151501.0,0.02729,263325496.0
31/01/2019,3457.792725,5831198271.0,107.0610123,2828796031.0,1.006489992,4110696174.0,0.310036004,780304474.0,6.268435955,52240451.0,,,1.012485027,30016994.0,0.001925,13824059.0,0.038373999,22222102.0,0.025429999,288020365.0
01/02/2019,3487.945313,5422926707.0,107.609787,2541271519.0,1.006309032,3949396927.0,0.308517009,564486615.0,6.562616825,56050947.0,,,1.015843987,26896947.0,0.001916,17411751.0,0.038678002,18778624.0,0.026271001,266911186.0
02/02/2019,3521.060791,5071623601.0,110.4302597,2385157838.0,1.002699971,3806913471.0,0.310912013,429425320.0,6.891695023,56627089.0,,,1.018337965,23207115.0,0.001936,13184663.0,0.039317001,12312317.0,0.026112,189382943.0
03/02/2019,3464.013428,5043937584.0,107.4926682,2519334757.0,1.000046968,3756996124.0,0.302352011,438357004.0,6.738164902,59942158.0,,,1.01424396,26365349.0,0.001904,15354409.0,0.038029,12940762.0,0.025442,174803441.0
04/02/2019,3459.154053,5332718886.0,107.8216019,2491888675.0,0.999826014,3770858317.0,0.300197989,418384497.0,7.100500107,71959989.0,,,1.011425018,24242526.0,0.001896,13169126.0,0.037857,12233074.0,0.027058,354502264.0
05/02/2019,3466.357422,5227549545.0,107.4435196,2515863999.0,0.999531984,3691717612.0,0.29923901,424722760.0,7.819809914,96588397.0,,,1.008728981,19011789.0,0.001888,13983316.0,0.037896,13348305.0,0.026178,235468419.0
06/02/2019,3413.767822,5482196038.0,104.9192886,2593048199.0,1.001003027,4271302713.0,0.29072699,456205130.0,8.086174011,118867601.0,,,1.013051033,27032564.0,0.001866,15246340.0,0.036663,17351384.0,0.025575001,213275337.0
07/02/2019,3399.47168,5004962683.0,104.5353012,2326764622.0,1.00107801,3569921563.0,0.29161799,368034283.0,7.730325222,86056681.0,,,1.011047959,15429983.0,0.001845,14228248.0,0.036396001,12424740.0,0.025702,155638484.0
08/02/2019,3666.780273,7735623101.0,119.267746,3656841347.0,1.001942992,6153689552.0,0.311682999,683014535.0,8.575567245,103694036.0,,,1.01731205,31291520.0,0.001956,17956052.0,0.040750999,32705206.0,0.026799999,228499103.0
09/02/2019,3671.203613,6158833645.0,119.4308853,2884650400.0,1.000295043,4749715865.0,0.311284006,461638795.0,8.871356964,106420119.0,,,1.011700988,21523062.0,0.001949,14455529.0,0.041058,18529365.0,0.026265001,195675256.0
10/02/2019,3690.188232,6282256903.0,124.806488,3148766590.0,1.004217029,4965113768.0,0.309908986,495640831.0,9.211540222,125419865.0,,,1.014389038,19451268.0,0.001946,15828371.0,0.042830002,22634047.0,0.025814001,217842436.0
11/02/2019,3648.430664,6277056434.0,121.2983932,3222473887.0,1.003165007,5144064149.0,0.302740991,474495062.0,9.551809311,136029624.0,,,1.013288975,19063318.0,0.001906,15220889.0,0.041733,17847243.0,0.024727,224477577.0
12/02/2019,3653.528564,6480384532.0,122.5722885,3149576429.0,1.003978968,5105059634.0,0.305189997,472806810.0,9.341780663,123194872.0,,,1.017773986,28682063.0,0.001894,16971098.0,0.041751001,14893311.0,0.024533,156849554.0
13/02/2019,3632.070557,6438903823.0,122.5536041,3386585799.0,1.003968,5228665975.0,0.304284006,494653115.0,8.941073418,95068052.0,,,1.011628032,27483515.0,0.001893,15440451.0,0.041118,12736280.0,0.024209,143707398.0
14/02/2019,3616.880859,6271044418.0,121.3902054,3331701628.0,1.006482005,4761618448.0,0.301909,418928960.0,8.782048225,72389547.0,,,1.011428952,27582140.0,0.001897,16879422.0,0.040539999,11428290.0,0.023726,133232136.0
15/02/2019,3620.810791,6091952231.0,122.1003876,3021741615.0,1.003440976,5016161093.0,0.301759005,426310729.0,9.273832321,83961438.0,,,1.011823058,35775279.0,0.001908,14754160.0,0.040600002,13336096.0,0.024056001,131747206.0
16/02/2019,3629.787598,5934744052.0,123.2602158,2905833287.0,1.00326395,4506743621.0,0.301703006,379011431.0,9.129250526,65705040.0,,,1.013239026,44255529.0,0.001924,14351257.0,0.041026,11097836.0,0.023954,123247151.0
17/02/2019,3673.836182,7039512503.0,133.598877,4236081130.0,1.000956059,5746888553.0,0.303369999,427237164.0,9.216046333,66977126.0,,,1.023789048,45168007.0,0.001992,19208659.0,0.041452002,15275650.0,0.023817999,129569495.0
18/02/2019,3915.714355,9908216640.0,146.0983734,5387525773.0,1.005452991,9082574152.0,0.321568012,887187377.0,9.634435654,79003060.0,,,1.012897015,51464756.0,0.002114,26457493.0,0.045605,36845046.0,0.024984,218788420.0
19/02/2019,3947.094482,9933626655.0,145.3461914,5310842625.0,1.007616043,9304885086.0,0.32376799,1135384190.0,10.56307793,128091178.0,,,1.004068971,49393554.0,0.002067,26883836.0,0.046158001,42563543.0,0.024993001,200614927.0
20/02/2019,3999.820557,8693373948.0,149.5543365,4500094965.0,1.006978035,8091720630.0,0.33287999,777173685.0,10.96605587,118033473.0,,,1.015740991,41527390.0,0.002079,20976083.0,0.047550999,25594089.0,0.025227999,144523656.0
21/02/2019,3954.118164,7775128102.0,146.1308441,3995766856.0,1.004418015,6765318432.0,0.321291,634536385.0,10.49289227,85754656.0,,,1.012017012,35317064.0,0.002028,18308575.0,0.044969,25111686.0,0.024804,148824564.0
22/02/2019,4005.526611,7826525254.0,149.092453,3731099284.0,1.008540034,6931449681.0,0.321904004,570898964.0,10.83711529,82256314.0,,,1.01573801,32159403.0,0.002056,19850028.0,0.046163,17691042.0,0.025157999,127494150.0
23/02/2019,4142.526855,8922258316.0,158.7954254,4519468458.0,1.008528948,8122320488.0,0.332619995,638747256.0,10.78180122,81628102.0,,,1.012145042,36243964.0,0.002083,20487004.0,0.048593,27665133.0,0.025455,152106379.0
24/02/2019,3810.42749,10794227451.0,135.8526611,5957715043.0,1.012045979,11405442806.0,0.301443011,1117884486.0,10.11309338,113588899.0,,,1.007181048,51756152.0,0.001974,25171947.0,0.042456001,51650807.0,0.023809001,352101654.0
25/02/2019,3882.696289,9318796067.0,139.8228607,4914392068.0,1.015051961,9138604588.0,0.328509986,1060838440.0,9.842012405,146043498.0,,,1.017585993,52796841.0,0.00203,20965852.0,0.044043001,24692110.0,0.02445,193452748.0
26/02/2019,3854.35791,7931218996.0,138.0896759,3791292839.0,1.010846972,7159288173.0,0.319476992,881257178.0,9.521595001,88437694.0,,,1.011172056,42569527.0,0.002023,19292966.0,0.043304,16641229.0,0.024412001,159243421.0
27/02/2019,3851.047363,8301309684.0,136.1259613,4469776860.0,1.009045005,7569906987.0,0.313106,716326029.0,9.899131775,93800328.0,,,1.015962005,38328217.0,0.002019,19512740.0,0.043269999,18346578.0,0.024131,152193562.0
28/02/2019,3854.7854,8399767798.0,136.7462463,4535438953.0,1.010066986,7911756336.0,0.31507799,734041245.0,10.36517811,100626963.0,,,1.013672948,31630079.0,0.001976,18191276.0,0.043122999,14678619.0,0.023867,150484768.0
01/03/2019,3859.58374,7661247975.0,136.4436188,3756124824.0,1.006868005,6628411253.0,0.317312002,752723591.0,11.39321709,117838677.0,,,1.010856032,21097111.0,0.001994,18777567.0,0.043279,12997144.0,0.023726,128326437.0
02/03/2019,3864.415039,7578786076.0,134.206955,3747176425.0,1.011415958,6623334103.0,0.315126002,604560086.0,11.8697443,120807894.0,,,1.00998497,18482080.0,0.002003,17330550.0,0.042838,11304263.0,0.022937,201484006.0
03/03/2019,3847.175781,7253558152.0,132.2494202,3454374053.0,1.010220051,6148316202.0,0.312554002,548503372.0,11.53790283,89868246.0,,,1.01197505,17429846.0,0.001999,15753983.0,0.042312,11011517.0,0.022723,114553316.0
04/03/2019,3761.557129,9029175788.0,127.7741241,4008171341.0,1.011616945,8129567032.0,0.305132985,647905632.0,11.54594517,89421231.0,,,1.015483022,23960578.0,0.001982,16744533.0,0.040601999,18487838.0,0.022937,230202985.0
05/03/2019,3896.375,10174126415.0,137.8223877,4764849990.0,1.011154056,9791470887.0,0.316507012,786832982.0,13.8119669,237026335.0,,,1.016844988,32016571.0,0.001985,19420739.0,0.043212,20952204.0,0.023996999,233979257.0
06/03/2019,3903.942627,9175291529.0,138.7893524,4589054219.0,1.010583043,8754632122.0,0.317030996,750399371.0,14.51794624,191016822.0,,,1.013903022,24347412.0,0.001983,17375079.0,0.042842999,15221353.0,0.023430999,161164628.0
07/03/2019,3911.484375,9584165519.0,138.0345001,4339206292.0,1.008474946,8964016754.0,0.31476599,716447226.0,15.14588642,236520320.0,,,1.013484955,24225454.0,0.001991,17976088.0,0.042943999,17201356.0,0.023188001,140664451.0
08/03/2019,3901.131592,10638638944.0,135.1270752,4678816794.0,1.009524941,9170949582.0,0.310086995,680461375.0,14.36693573,227303083.0,,,1.014518976,27535813.0,0.00198,17551404.0,0.042663999,20315017.0,0.022564,157215771.0
09/03/2019,3963.313721,10796103518.0,137.965332,5011918715.0,1.005975962,9012563866.0,0.313825995,763946051.0,14.56587887,160640089.0,,,1.01235795,24550954.0,0.001998,17348833.0,0.046728,52185658.0,0.022875,156377581.0
